service_id,date,exception_type
000023,20230803,1
000023,20230804,1
000023,20230805,1
000024,20230519,1
000024,20230527,1
000024,20230528,1
000025,20230507,1
000025,20230508,1
000025,20230509,1
000025,20230510,1
000025,20230511,1
000025,20230512,1
000025,20230513,1
000025,20230514,1
000025,20230515,1
000025,20230516,1
000025,20230517,1
000025,20230518,1
000025,20230521,1
000025,20230522,1
000025,20230523,1
000025,20230524,1
000025,20230525,1
000025,20230526,1
000025,20230528,1
000025,20230529,1
000025,20230530,1
000025,20230531,1
000025,20230601,1
000025,20230602,1
000025,20230603,1
000025,20230604,1
000025,20230605,1
000025,20230606,1
000025,20230607,1
000025,20230608,1
000025,20230609,1
000025,20230610,1
000025,20230611,1
000025,20230612,1
000025,20230613,1
000025,20230614,1
000025,20230615,1
000025,20230616,1
000025,20230617,1
000025,20230618,1
000025,20230619,1
000025,20230620,1
000025,20230621,1
000025,20230622,1
000025,20230623,1
000025,20230624,1
000025,20230625,1
000025,20230626,1
000025,20230627,1
000025,20230628,1
000025,20230629,1
000025,20230630,1
000025,20230701,1
000025,20230702,1
000025,20230703,1
000025,20230704,1
000025,20230705,1
000025,20230706,1
000025,20230707,1
000025,20230708,1
000025,20230709,1
000025,20230710,1
000025,20230711,1
000025,20230712,1
000025,20230713,1
000025,20230714,1
000025,20230715,1
000025,20230716,1
000025,20230717,1
000025,20230718,1
000025,20230719,1
000025,20230720,1
000025,20230721,1
000025,20230722,1
000025,20230723,1
000025,20230724,1
000025,20230725,1
000025,20230726,1
000025,20230727,1
000025,20230728,1
000025,20230729,1
000025,20230730,1
000025,20230731,1
000025,20230801,1
000025,20230802,1
000025,20230803,1
000025,20230804,1
000025,20230805,1
000026,20230513,1
000026,20230518,1
000026,20230603,1
000026,20230610,1
000026,20230617,1
000026,20230624,1
000026,20230701,1
000026,20230708,1
000026,20230710,1
000026,20230711,1
000026,20230712,1
000026,20230714,1
000026,20230715,1
000026,20230717,1
000026,20230718,1
000026,20230719,1
000026,20230720,1
000026,20230722,1
000026,20230724,1
000026,20230725,1
000026,20230726,1
000026,20230727,1
000026,20230729,1
000026,20230731,1
000026,20230801,1
000026,20230802,1
000026,20230803,1
000026,20230805,1
000027,20230507,1
000027,20230508,1
000027,20230509,1
000027,20230510,1
000027,20230511,1
000027,20230512,1
000027,20230513,1
000027,20230514,1
000027,20230515,1
000027,20230516,1
000027,20230517,1
000027,20230521,1
000027,20230522,1
000027,20230523,1
000027,20230524,1
000027,20230525,1
000027,20230526,1
000027,20230527,1
000027,20230528,1
000027,20230529,1
000027,20230530,1
000027,20230531,1
000027,20230601,1
000027,20230602,1
000027,20230603,1
000027,20230604,1
000027,20230605,1
000027,20230606,1
000027,20230607,1
000027,20230608,1
000027,20230609,1
000027,20230610,1
000027,20230611,1
000027,20230612,1
000027,20230613,1
000027,20230614,1
000027,20230615,1
000027,20230616,1
000027,20230617,1
000027,20230618,1
000027,20230619,1
000027,20230620,1
000027,20230621,1
000027,20230622,1
000027,20230623,1
000027,20230624,1
000027,20230625,1
000027,20230626,1
000027,20230627,1
000027,20230628,1
000027,20230629,1
000027,20230630,1
000027,20230701,1
000027,20230702,1
000027,20230703,1
000027,20230704,1
000027,20230705,1
000027,20230706,1
000027,20230707,1
000027,20230708,1
000027,20230709,1
000027,20230710,1
000027,20230711,1
000027,20230712,1
000027,20230713,1
000027,20230714,1
000027,20230715,1
000027,20230716,1
000027,20230717,1
000027,20230718,1
000027,20230719,1
000027,20230720,1
000027,20230721,1
000027,20230722,1
000027,20230723,1
000027,20230724,1
000027,20230725,1
000027,20230726,1
000027,20230727,1
000027,20230728,1
000027,20230729,1
000027,20230730,1
000027,20230731,1
000027,20230801,1
000027,20230802,1
000027,20230803,1
000027,20230804,1
000027,20230805,1
000028,20230513,1
000028,20230518,1
000028,20230519,1
000028,20230603,1
000028,20230610,1
000028,20230617,1
000028,20230624,1
000028,20230701,1
000028,20230708,1
000028,20230714,1
000028,20230715,1
000028,20230722,1
000028,20230729,1
000028,20230805,1
000029,20230520,1
000030,20230507,1
000030,20230508,1
000030,20230509,1
000030,20230510,1
000030,20230511,1
000030,20230512,1
000030,20230513,1
000030,20230514,1
000030,20230515,1
000030,20230516,1
000030,20230517,1
000030,20230518,1
000030,20230520,1
000030,20230521,1
000030,20230522,1
000030,20230523,1
000030,20230524,1
000030,20230525,1
000030,20230526,1
000030,20230527,1
000030,20230528,1
000030,20230529,1
000030,20230530,1
000030,20230531,1
000030,20230601,1
